war,26,21,1,25267799,121511007
war,63,11,11,58377703,237623473
war,81,41,21,213910904,904073947
war,91,31,31,236996011,952407497
war,73,11,31,126462816,474657086
war,4,41,41,15600554,97642101
war,46,11,31,80063019,307698170
war,27,41,11,61191310,282457615
war,54,41,21,143076107,613635031
war,54,41,11,121226107,537735031
war,22,21,31,48603755,207447578
war,60,21,1,57687173,265700179
war,19,11,21,25813222,110355754
war,92,41,1,140935068,648209691
war,90,11,21,119427503,457065922
war,63,1,31,81657706,284408506
war,78,31,11,140445371,606905623
war,8,41,21,22394601,118865563
war,98,1,31,126580591,432312786
war,99,1,1,8314099,33339361
war,63,11,21,83827706,325223506
war,81,41,11,181260904,793073947
war,91,31,21,200346014,828407527
war,95,31,11,170850058,734400959
war,73,11,21,97012816,374057086
war,78,31,31,203345368,821105593
war,7,1,1,631087,3360425
war,1,1,1,130021,1405277
war,39,11,1,20483442,95222911
war,46,11,41,98713019,373198170
war,54,41,31,164926107,689535031
war,71,41,11,159025794,698515367
war,90,11,31,155677503,579765922
war,22,21,41,57653755,241747578
war,73,11,1,38112816,172857083
war,19,11,11,17963219,79955721
war,63,1,21,56207706,196808506
war,78,31,21,171895371,714005623
war,98,1,41,166030591,565412786
war,48,31,1,67340041,313854883
war,8,41,31,25844601,134965563
war,87,41,1,140932084,648199993
war,58,1,41,98690151,344378466
war,63,11,31,109277706,412823506
war,95,31,21,209100058,863600959
war,44,11,1,23075997,106631451
war,4,41,21,11900557,75842131
war,36,11,31,62877909,245864590
war,71,41,21,187675794,796515367
war,91,31,11,163696014,704407527
war,81,41,41,279210901,1126073917
war,90,11,41,191927503,702465922
war,22,21,11,30503755,138847575
war,44,41,11,98990997,443176451
war,12,21,31,27068645,126038998
war,36,11,21,48227909,193364590
war,18,1,21,16449711,65144146
war,84,1,1,7061434,28450741
war,58,41,41,200470148,818858433
war,68,31,11,122560261,531922043
war,8,41,41,29294598,151065533
war,93,1,1,7813033,31384213
war,79,11,1,41223882,186557231
war,81,41,31,246560904,1015073947
war,23,1,11,11417266,44174186
war,63,11,41,134727706,500423506
war,95,31,31,247350055,992800929
war,46,11,21,61413019,242198170
war,4,41,31,13750557,86742131
war,33,11,1,17372376,81522763
war,73,11,41,155912816,575257086
war,31,21,1,30035354,142731047
war,12,21,11,16968645,83438995
war,58,1,31,75240151,263278466
war,71,41,31,216325794,894515367
war,22,21,21,39553752,173147545
war,12,21,21,22018642,104738965
war,36,11,11,33577906,140864557
war,20,21,1,19546733,96065859
war,46,11,11,42763016,176698137
war,13,31,1,18742156,96935603
war,26,21,41,67867799,279511010
war,58,41,31,177020151,737758463
war,63,1,41,107107706,372008506
war,18,1,11,8999711,36044146
war,15,11,11,14289175,65622289
war,95,31,41,285600058,1122000962
war,68,31,41,204910261,814222046
war,94,21,41,241506547,921489354
war,99,31,11,178004102,764394391
war,47,1,1,3971527,16394745
war,11,1,41,19565134,84663890
war,74,31,11,133291327,576912191
war,99,41,21,261134102,1097679391
war,4,31,1,6245557,41127131
war,46,1,31,59838019,212568170
war,75,41,1,137363586,632143480
war,41,1,1,3470461,14439597
war,75,1,1,6309835,25518769
war,99,41,31,300984102,1232079391
war,67,21,41,172561750,666601938
war,42,11,21,56138975,222664738
war,52,1,41,88589085,311223318
war,99,31,21,217854102,898794391
war,67,11,31,116151750,437556938
war,68,31,31,177460258,720122013
war,94,11,31,162551547,604499354
war,68,41,41,234705258,952417013
war,40,41,1,73846953,347653019
war,87,1,41,147511970,504629098
war,68,11,1,35520261,161432043
war,50,1,1,4222060,17371569
war,66,21,1,63408239,291145327
war,15,11,21,20539178,90822322
war,84,11,1,43816437,197965771
war,47,31,11,85001530,374479775
war,4,41,11,10050557,64942131
war,36,11,41,77527909,298364590
war,99,41,11,221284102,963279391
war,46,1,41,78488019,278068170
war,74,21,11,100886327,426972191
war,42,11,11,39088972,162364705
war,94,11,21,124701547,476599354
war,52,1,31,67539085,237923318
war,99,31,31,257704099,1033194361
war,67,21,31,145511750,573801938
war,59,41,1,108475586,502586324
war,67,11,41,143201750,530356938
war,68,31,21,150010261,626022043
war,73,11,11,67562813,273457053
war,32,1,1,2718862,11506125
war,74,31,31,192991324,780712161
war,11,1,21,10265134,44663890
war,38,1,1,3219928,13461273
war,56,1,1,4723126,19326717
war,42,11,41,90238975,343264738
war,52,1,21,46489085,164623318
war,42,31,1,59008975,276664735
war,27,11,1,14261310,67822615
war,87,1,21,77411970,267029098
war,67,11,11,62051747,251956905
war,93,31,1,129599316,592077153
war,6,21,1,6197579,36693847
war,91,1,11,44296014,154732530
war,85,11,1,44334948,200257379
war,75,1,11,36559838,128718802
war,11,1,31,14915134,64663890
war,52,1,11,25439085,91323318
war,74,31,21,163141327,678812191
war,24,41,1,44670777,217159291
war,99,41,41,340834099,1366479361
war,42,11,31,73188975,282964738
war,87,1,31,112461970,385829098
war,67,11,21,89101750,344756938
war,94,11,41,200401547,732399354
war,13,41,21,35512156,172675603
war,23,1,1,1967263,8574153
war,47,21,31,102441530,410984778
war,91,1,21,80946014,278732530
war,75,1,21,66809838,231918802
war,47,31,41,142151530,574879778
war,88,21,31,190735481,744744206
war,79,41,21,208663882,882562231
war,29,11,41,62698332,245989334
war,95,21,1,91058690,414141513
war,80,21,11,109007393,460217339
war,74,21,41,190436327,732672194
war,47,21,41,121491530,477784778
war,40,1,21,35886953,129513022
war,40,41,31,122596953,520753019
war,65,1,1,5474725,22260189
war,50,11,1,26187063,120331599
war,91,1,31,117596014,402732530
war,27,31,11,49231310,224512615
war,32,21,1,30988865,146956155
war,33,31,41,100312376,415302766
war,13,41,11,30062156,150075603
war,53,21,11,72462596,310629923
war,47,21,21,83391527,344184745
war,7,21,11,10201090,55750455
war,79,41,11,176813882,774162231
war,94,21,11,127956547,537789351
war,74,31,41,222841327,882612194
war,75,1,31,97059838,335118802
war,88,21,41,226185481,864844206
war,77,31,1,107586680,493564930
war,11,1,11,5615134,24663890
war,80,21,21,141257390,569917309
war,89,21,1,85338688,388699823
war,29,1,1,2468329,10529301
war,87,1,11,42361970,148229098
war,14,1,1,1215664,5640681
war,40,1,11,19636953,71813022
war,40,41,41,138846950,578452989
war,13,41,41,46412153,217875573
war,33,31,31,86862373,366702733
war,91,1,41,154246014,526732530
war,40,1,41,68386953,244913022
war,27,31,21,60281310,265312615
war,47,21,11,64341530,277384775
war,7,21,21,13251087,70550425
war,15,11,31,26789178,116022322
war,47,31,21,104051530,441279775
war,67,21,11,91411750,388201935
war,94,21,21,165806544,665689321
war,75,1,41,127309838,438318802
war,38,21,1,36709931,172401303
war,60,31,41,181002173,723035182
war,94,11,11,86851544,348699321
war,18,41,1,33729711,168224143
war,46,1,11,22538019,81568170
war,67,21,21,118461747,481001905
war,74,21,21,130736324,528872161
war,15,11,41,33039178,141222322
war,7,11,11,6941087,36955425
war,33,31,21,73412376,318102763
war,13,41,31,40962156,195275603
war,40,1,31,52136953,187213022
war,7,21,31,16301090,85350458
war,27,31,31,71331307,306112585
war,94,21,31,203656547,793589354
war,72,11,1,37594305,170565475
war,47,31,31,123101527,508079745
war,36,31,1,50677909,239474587
war,56,11,1,29298129,134031747
war,46,1,21,41188019,147068170
war,74,21,31,160586327,630772194
war,33,41,41,114882373,484992733
war,54,21,1,51966107,240255031
war,60,31,31,156752170,639335149
war,33,31,11,59962376,269502763
war,85,31,21,187214948,775617379
war,53,11,31,92092596,350989926
war,33,41,21,87982376,387792763
war,94,21,1,90105587,409886231
war,83,11,11,76747923,309290633
war,84,31,31,218876434,881695741
war,34,41,11,76755887,348617871
war,27,21,1,26221310,125767615
war,84,11,11,77666434,312865741
war,52,11,41,111424085,418098318
war,60,21,11,81937173,349400179
war,33,41,31,101432376,436392763
war,85,31,11,152964948,659417379
war,7,31,41,22611090,118945458
war,53,11,21,70642596,276389926
war,91,41,11,203496014,887632527
war,37,21,1,35756420,168176195
war,33,41,11,74532376,339192763
war,14,31,1,20130667,103110711
war,83,11,21,110197926,422890666
war,84,31,41,252726437,996595774
war,97,11,1,50557080,227657675
war,78,21,41,200650371,770435626
war,34,41,21,90605887,398517871
war,84,11,21,111516437,427765774
war,8,31,41,25599601,130320566
war,29,11,11,27148329,115789301
war,60,21,21,106187170,433100149
war,84,21,1,80571341,367480459
war,92,41,11,205719525,897057635
war,7,31,31,19561087,104145425
war,47,1,11,23021530,83194778
war,81,31,31,211110901,851423917
war,53,11,11,49192593,201789893
war,37,41,11,83426420,377016195
war,78,21,31,169200371,663335626
war,79,41,41,272363879,1099362201
war,34,41,31,104455887,448417871
war,84,31,11,151176437,651895771
war,34,41,41,118305884,498317841
war,62,11,1,32409195,147731895
war,84,11,31,145366437,542665774
war,52,11,21,69324085,271498318
war,87,11,11,80421967,323624065
war,29,11,21,38998332,159189334
war,60,21,31,130437173,516800182
war,77,21,41,198096860,761010518
war,53,31,41,160082596,643269926
war,92,41,21,242769525,1022357635
war,81,31,1,113118872,518287343
war,81,31,41,243760904,962423950
war,91,21,11,123896014,521182527
war,8,11,1,4409601,24430563
war,79,41,31,240513882,990962231
war,84,31,21,185026437,766795771
war,37,41,21,98476420,430816195
war,78,21,21,137750368,556235593
war,49,31,1,68728548,320076478
war,7,31,21,16511090,89345455
war,29,11,31,50848332,202589334
war,87,11,21,115471970,442424098
war,52,11,31,90374085,344798318
war,78,21,11,106300371,449135623
war,60,21,41,154687173,600500182
war,9,41,1,17318112,94852171
war,81,1,41,137410904,471473950
war,29,1,41,49868332,184129334
war,92,41,31,279819525,1147657635
war,84,11,41,179216437,657565774
war,54,31,1,75671107,351045031
war,47,1,31,61121530,216794778
war,2,1,41,4413535,34930418
war,57,11,1,29816640,136323355
war,46,21,41,118938019,468328170
war,51,1,1,4305571,17698177
war,57,1,1,4806637,19653325
war,81,31,11,145810904,629423947
war,91,41,41,313446011,1259632497
war,22,11,1,11668755,56397575
war,7,31,11,13461090,74545455
war,8,1,11,4164601,19785566
war,12,31,11,22403645,112013995
war,87,11,31,150521970,561224098
war,92,41,41,316869522,1272957605
war,12,1,31,16198645,68888998
war,8,31,11,15249601,82020563
war,36,21,11,49452909,216419587
war,89,31,1,124131612,567564326
war,29,1,31,38018332,140729334
war,38,41,21,101099931,441541303
war,78,41,21,206040371,871775623
war,47,1,21,42071530,149994778
war,46,21,31,100288019,402828170
war,81,31,21,178460904,740423947
war,12,31,31,32503642,154613965
war,64,31,1,89555625,413026687
war,41,41,1,75670452,355839588
war,12,31,21,27453645,133313995
war,41,1,41,70070464,250439630
war,51,41,1,93904070,437393319
war,87,11,41,185571970,680024098
war,52,11,11,48274082,198198285
war,12,11,11,11533642,54863965
war,36,21,21,64102906,268919557
war,46,21,21,81638016,337328137
war,12,1,41,21248645,90188998
war,60,11,1,31372173,143165179
war,29,1,21,26168332,97329334
war,78,41,11,174590371,764675623
war,38,41,11,85649931,386441303
war,68,41,11,152355261,670117043
war,59,31,1,82613502,382059551
war,91,41,21,240146014,1011632527
war,28,11,1,14779821,70097723
war,36,21,41,93402909,373919590
war,85,31,41,255714948,1008017382
war,83,11,31,143647926,536490666
war,2,1,21,2313535,18330418
war,8,1,31,11064601,51985566
war,66,1,1,5558236,22585297
war,95,11,1,49520058,223090959
war,12,31,41,37553645,175913998
war,8,31,31,22149598,114220533
war,36,21,31,78752909,321419590
war,38,41,41,131999928,551741273
war,24,31,1,34015777,165094291
war,75,41,41,258669835,1045938769
war,12,1,11,6098645,26288998
war,70,41,1,128403875,591846433
war,29,1,11,14318332,53929334
war,68,41,21,179805261,764217043
war,53,11,41,113542596,425589926
war,78,41,41,268940368,1085975593
war,2,1,31,3363535,26630418
war,76,41,1,139149333,640145855
war,85,31,31,221464945,891817349
war,4,41,1,8200557,54042131
war,83,11,41,177097926,650090666
war,24,1,1,2050774,8899261
war,15,1,1,1299175,5967289
war,47,1,41,80171530,283594778
war,91,41,31,276796014,1135632527
war,8,1,21,7614601,35885566
war,48,1,1,4055038,16719853
war,33,1,1,2802373,11832733
war,81,41,1,140936068,648212941
war,60,1,1,5057170,20630149
war,83,31,1,115882246,530639703
war,8,31,21,18699601,98120563
war,12,1,21,11148645,47588998
war,39,1,1,3303439,13787881
war,38,41,31,116549931,496641303
war,68,41,31,207255261,858317043
war,42,1,1,3553972,14764705
war,78,41,31,237490371,978875623
war,43,21,21,76377483,316821313
war,11,11,41,24565134,111288890
war,88,31,1,122762721,561406483
war,69,41,41,238128769,965803621
war,43,11,11,40007483,165956313
war,86,1,11,41878459,146602490
war,44,41,41,152540994,631876421
war,41,1,11,20120464,73439630
war,3,1,41,6097046,40457026
war,12,11,41,26683645,118763998
war,50,41,11,112332063,499911599
war,93,11,41,198283036,724924246
war,44,31,31,115335994,477761421
war,39,11,21,52183442,208022914
war,51,1,11,24955574,89698210
war,76,1,11,37043349,130343910
war,43,31,41,130197486,529286346
war,75,41,21,198169838,839538799
war,43,21,11,58927486,255221343
war,75,31,11,135079838,584433799
war,19,1,11,9483222,37670754
war,2,1,11,1263535,10030418
war,43,11,21,57457486,227556346
war,86,1,21,76528459,264102490
war,7,21,1,7151090,40950455
war,44,41,31,134690997,568976451
war,39,11,11,36333439,151622881
war,44,41,21,116840997,506076451
war,12,21,41,32118645,147338998
war,3,1,31,4647046,30857026
war,53,31,1,74282584,344869884
war,44,31,41,133185997,540661454
war,76,1,21,67693349,234843910
war,43,31,31,112747483,467686313
war,75,41,31,228419838,942738799
war,50,31,11,90367063,396951599
war,19,41,1,35553222,176410751
war,37,21,31,80906420,329576198
war,21,21,1,20500244,100322467
war,43,21,41,111277486,440021346
war,55,21,1,52919618,244511639
war,69,41,21,182428772,775003651
war,86,41,1,140934860,648209015
war,41,1,31,53420464,191439630
war,50,41,31,152832063,641311599
war,3,1,21,3197046,21257026
war,39,11,41,83883442,320822914
war,12,11,21,16583645,76163998
war,22,1,41,38083755,145447578
war,30,21,1,29081843,138474439
war,76,1,31,98343349,339343910
war,56,21,1,53873129,248736747
war,57,1,41,97006640,338853358
war,36,31,41,109277909,449474590
war,43,21,31,93827486,378421346
war,91,31,41,273646014,1076407530
war,37,21,41,95956420,383376198
war,69,41,31,210278772,870403651
war,44,31,11,79635997,351961451
war,13,41,1,24612156,127475603
war,2,1,1,213532,1730385
war,41,1,21,36770464,132439630
war,50,41,21,132582063,570611599
war,44,31,21,97485997,414861451
war,12,11,31,21633645,97463998
war,90,21,41,231292503,883725922
war,39,11,31,68033442,264422914
war,22,1,31,29033755,111147578
war,8,1,1,714598,3685533
war,3,1,11,1747046,11657026
war,38,11,1,19964931,92931303
war,76,1,41,128993349,443843910
war,8,41,11,18944601,102765563
war,90,11,1,46927503,211665919
war,36,31,31,94627906,396974557
war,75,41,11,167919838,736338799
war,85,1,1,7144945,28777349
war,23,41,1,42847266,209034183
war,50,21,21,88652060,364691569
war,37,21,11,50806420,221976195
war,91,21,21,160546011,645182497
war,37,31,21,82166420,353296195
war,9,41,11,21168112,112252171
war,19,1,41,33033222,128870754
war,37,41,31,113526420,484616195
war,58,41,1,106657607,494417695
war,22,1,21,19983755,76847578
war,67,11,1,35001750,159156935
war,90,21,31,195042503,761025922
war,32,11,1,16853865,79231155
war,48,41,1,88434665,412898661
war,77,21,21,135996857,549410485
war,77,11,11,71236857,287790485
war,82,41,21,216534415,914799055
war,11,21,21,20265131,97913857
war,36,31,21,79977909,344474587
war,50,31,41,151117063,609051602
war,57,1,21,50906640,179253358
war,90,31,41,270657503,1064985922
war,5,31,1,7634068,47348739
war,11,11,11,10615131,51288857
war,91,21,31,197196014,769182530
war,37,21,21,65856417,275776165
war,43,41,11,96767486,433751343
war,50,21,31,108902063,435391602
war,51,1,41,86905574,305698210
war,69,41,11,154578772,679603651
war,80,41,1,140935900,648212395
war,37,31,11,67116420,299496195
war,78,11,11,72155368,291365593
war,37,41,41,128576417,538416165
war,22,1,11,10933755,42547578
war,50,41,41,173082060,712011569
war,90,21,21,158792500,638325889
war,94,1,1,7896544,31709321
war,29,11,1,15298332,72389331
war,77,21,31,167046860,655210518
war,82,41,11,183484415,802499055
war,43,41,21,114217486,495351343
war,76,1,1,6393346,25843877
war,82,31,1,114500719,524440793
war,57,1,31,73956640,259053358
war,36,31,11,65327909,291974587
war,11,21,31,24915134,117913890
war,11,11,21,15265134,71288890
war,91,21,41,233846014,893182530
war,51,1,31,66255574,233698210
war,37,31,41,112266420,460896198
war,9,41,31,28868112,147052171
war,19,1,21,17333222,68070754
war,25,31,1,35404288,171315899
war,61,11,1,31890684,145456787
war,78,11,21,103605371,398465626
war,86,1,31,111178459,381602490
war,90,21,11,122542503,515625919
war,65,21,1,62454728,286920219
war,84,21,41,215971437,827080774
war,43,41,31,131667486,556951343
war,90,31,21,198157503,819585919
war,11,21,41,29565134,137913890
war,50,31,21,110617063,467651599
war,9,1,31,12348112,56212174
war,43,31,21,95297486,406086343
war,9,1,41,16198112,73612174
war,11,11,31,19915134,91288890
war,50,21,11,68402063,293991599
war,9,41,21,25018112,129652171
war,13,1,41,22932156,95715606
war,37,31,31,97216417,407096165
war,19,1,31,25183222,98470754
war,78,11,31,135055371,505565626
war,86,1,41,145828459,499102490
war,77,21,11,104946860,443610515
war,84,21,31,182121437,712180774
war,51,1,21,45605574,161698210
war,43,41,41,149117483,618551313
war,42,41,1,77493959,363964683
war,50,31,31,130867060,538351569
war,43,31,11,77847486,344486343
war,57,1,11,27856640,99453358
war,90,31,31,234407500,942285889
war,29,41,1,53788332,257969331
war,56,21,21,99173126,405736717
war,59,41,21,156193662,667445071
war,61,1,1,5140681,20956757
war,22,41,1,41023755,200847575
war,13,1,31,17482156,73115606
war,32,31,21,71223865,309281155
war,57,41,31,173996640,725733355
war,54,21,41,139366107,543855034
war,48,1,21,42955041,152919886
war,33,1,11,16252376,60432766
war,30,31,41,91346843,381084442
war,68,1,11,33175261,117337046
war,81,21,41,208310904,798773950
war,57,41,1,104835964,486298658
war,83,21,31,179967926,704055666
war,31,11,11,28985351,122956017
war,56,21,11,76523129,327236747
war,70,1,41,118892283,410688762
war,53,1,11,25922596,92949926
war,55,41,41,190199615,778821609
war,56,21,31,121823129,484236750
war,59,41,11,132343662,585045071
war,32,31,31,84273862,356581125
war,13,1,21,12032156,50515606
war,52,21,41,134259085,524973318
war,58,1,1,4890148,19978433
war,57,41,41,197046637,805533325
war,83,21,41,213417926,817655666
war,48,1,11,23505041,84819886
war,64,1,1,5391214,21933581
war,81,21,31,175660904,687773950
war,68,1,21,60625261,211437046
war,4,21,1,4290557,28212131
war,90,31,11,161907503,696885919
war,85,1,41,144144948,493577382
war,70,1,31,90642283,313988762
war,92,31,1,128237597,585942619
war,53,1,21,47372596,167549926
war,55,41,31,167949618,701621639
war,59,41,41,203893659,832245041
war,50,1,31,64972063,229471602
war,33,11,11,30822373,130122733
war,13,1,11,6582156,27915606
war,34,31,21,75600887,326877871
war,2,11,1,1298535,10730415
war,65,1,41,110474728,383060222
war,57,41,11,127896640,566133355
war,33,1,31,43152376,157632766
war,58,21,21,102680148,419418433
war,15,31,1,21519178,109332319
war,34,31,31,89450884,376777841
war,68,1,31,88075261,305537046
war,81,21,21,143010901,576773917
war,92,31,11,165484525,711882635
war,48,1,41,81855041,289119886
war,82,41,41,282634412,1139399025
war,55,41,21,145699618,624421639
war,83,21,11,113067926,476855663
war,53,1,31,68822596,242149926
war,59,41,31,180043662,749845071
war,34,31,11,61750887,276977871
war,32,31,11,58173865,261981155
war,58,21,11,79230151,338318463
war,57,41,21,150946640,645933355
war,33,1,21,29702376,109032766
war,81,21,11,110360904,465773947
war,50,1,41,85222063,300171602
war,68,1,41,115525261,399637046
war,82,41,31,249584415,1027099055
war,18,31,1,25684711,127904143
war,48,1,31,62405041,221019886
war,55,41,11,123449618,547221639
war,83,21,21,146517923,590455633
war,85,1,11,41394948,144977382
war,3,31,1,4857046,34952023
war,93,1,11,45263036,157984246
war,50,1,11,24472063,88071602
war,79,31,11,142233882,614427231
war,52,21,11,71109085,305073315
war,38,31,1,53454931,251871303
war,51,41,41,176505571,725398177
war,33,11,31,57722376,227322766
war,88,1,41,149195481,510154206
war,30,1,31,39301843,144954442
war,85,21,1,81524864,371737106
war,94,31,11,169061547,726879351
war,16,11,41,35157689,148697430
war,70,41,11,156802283,689028759
war,92,31,31,239584522,962482605
war,19,31,41,58473222,255725754
war,17,41,1,31906200,160099035
war,25,41,1,46494288,225345899
war,79,31,21,174083882,722827231
war,50,1,21,44722063,158771602
war,71,11,1,37075794,168290367
war,33,11,21,44272376,178722766
war,88,1,31,113745481,390054206
war,30,1,41,51551843,189654442
war,63,11,1,32927706,150023503
war,16,11,31,28507689,122197430
war,33,1,41,56602376,206232766
war,25,1,41,43134288,162025902
war,50,21,1,48152063,223291599
war,92,31,21,202534525,837182635
war,93,11,11,85933033,345124213
war,19,31,31,50623219,225325721
war,56,21,41,144473129,562736750
war,79,31,31,205933879,831227201
war,93,1,31,120163036,411184246
war,32,31,41,97323865,403881158
war,88,1,21,78295481,269954206
war,43,11,31,74907486,289156346
war,52,21,31,113209085,451673318
war,51,41,21,135205574,581398207
war,90,21,1,86292095,392924593
war,16,11,21,21857689,95697430
war,93,11,21,123383036,471724246
war,79,31,41,237783882,939627234
war,85,1,31,109894948,377377382
war,98,31,11,176215591,756872783
war,93,1,21,82713036,284584246
war,98,11,1,51075591,229932783
war,51,41,31,155855574,653398207
war,74,41,11,165696327,726852191
war,88,1,11,42845481,149854206
war,33,11,41,71172376,275922766
war,43,11,41,92357486,350756346
war,52,21,21,92159082,378373285
war,16,11,11,15207686,69197397
war,6,31,1,9022579,53523847
war,92,31,41,276634525,1087782638
war,93,11,31,160833036,598324246
war,78,31,1,108971499,499728039
war,85,1,21,75644948,261177382
war,20,31,11,36711733,172000859
war,66,21,41,170008239,657145330
war,74,41,21,195546327,828752191
war,91,41,1,140931420,648197835
war,65,41,1,119369860,551369398
war,47,41,11,105661530,471574775
war,68,21,31,147665261,581927046
war,95,11,21,126020058,481490962
war,15,31,31,40269175,184932289
war,68,21,21,120215258,487827013
war,72,41,41,248399302,1005840445
war,73,21,11,99532816,421447083
war,41,11,31,71470464,276789630
war,45,41,21,119464508,516863059
war,14,11,11,13370664,62030681
war,7,1,21,6731090,32960458
war,66,21,31,143358239,565645330
war,14,11,31,25070667,109830714
war,20,31,21,44961733,203700859
war,13,31,41,40542156,187335606
war,43,31,1,60397486,282886343
war,45,41,41,155964505,645263029
war,74,41,31,225396327,930652191
war,68,21,41,175115261,676027046
war,94,31,41,282611547,1110579354
war,95,11,31,164270058,610690962
war,51,41,11,114555574,509398207
war,15,31,41,46519178,210132322
war,19,21,1,18593222,91840751
war,7,1,11,3681090,18160458
war,45,41,31,137714508,581063059
war,13,31,31,35092153,164735573
war,41,11,41,88120464,335789630
war,14,11,21,19220667,85930714
war,85,41,1,140928372,648187929
war,66,21,21,116708236,474145297
war,14,11,41,30920667,133730714
war,84,31,1,117258765,536775837
war,67,41,41,231281747,939091905
war,47,41,31,143761530,605174775
war,94,31,31,244761544,982679321
war,74,41,41,255246324,1032552161
war,2,41,1,4553535,37730415
war,30,1,11,14801843,55554442
war,67,41,31,204231750,846291935
war,5,31,11,9884068,59548739
war,80,41,11,179037393,783587339
war,53,41,11,119002596,528309923
war,46,21,11,62988019,271828167
war,72,41,21,190299305,807240475
war,73,21,31,158432816,622647086
war,7,1,41,12831090,62560458
war,19,31,21,42773222,194925751
war,66,21,11,90058239,382645327
war,99,31,1,137732834,628625270
war,30,1,21,27051843,100254442
war,47,41,21,124711530,538374775
war,94,31,21,206911547,854779351
war,95,11,11,87770055,352290929
war,23,31,1,32627266,158919183
war,19,31,11,34923222,164525751
war,67,41,21,177181750,753491935
war,48,21,11,65695041,282909883
war,5,11,1,2854068,17588739
war,68,21,11,92765261,393727043
war,80,41,21,211287393,893287339
war,43,11,1,22557486,104356343
war,45,41,11,101214508,452663059
war,73,21,21,128982813,522047053
war,26,31,1,36792799,177491007
war,72,41,31,219349305,906540475
war,7,1,31,9781090,47760458
war,53,1,41,90272596,316749926
war,11,31,1,15965134,84538887
war,21,11,21,28450244,120122470
war,37,1,41,63336420,228336198
war,35,11,11,32659395,137289449
war,88,11,21,116790481,447299206
war,91,11,1,47446014,213957527
war,48,21,21,85145038,351009853
war,75,11,1,39149838,177423799
war,35,11,21,46909398,188489482
war,65,1,21,57974728,202660222
war,40,11,1,21001953,97498019
war,40,31,21,88731953,379668019
war,80,41,31,243537393,1002987339
war,53,41,31,161902596,677509923
war,81,1,31,104760904,360473950
war,21,11,11,19800241,87122437
war,79,21,1,75803882,346292231
war,28,11,41,60579821,238497726
war,88,11,11,81340478,327199173
war,16,21,1,15732689,79102427
war,47,41,41,162811527,671974745
war,48,21,31,104595041,419109886
war,35,11,31,61159398,239689482
war,54,21,11,73816107,316155031
war,34,31,41,103300887,426677874
war,65,1,31,84224728,292860222
war,26,31,11,47442799,216991007
war,80,41,41,275787390,1112687309
war,53,41,21,140452596,602909923
war,81,1,21,72110904,249473950
war,5,41,1,10024068,62228739
war,72,41,11,161249305,707940475
war,40,31,11,72481953,321968019
war,20,31,31,53211730,235400829
war,95,11,41,202520058,739890962
war,21,11,41,45750244,186122470
war,88,11,41,187690481,687499206
war,28,11,31,49129821,196397726
war,3,1,1,297043,2056993
war,6,1,1,547576,3033817
war,37,11,1,19446420,90656195
